CNES,CODUFMUN,REGSAUDE,MICR_REG,DISTRSAN,DISTRADM,TPGESTAO,PF_PJ,CPF_CNPJ,NIV_DEP,CNPJ_MAN,ESFERA_A,ATIVIDAD,RETENCAO,NATUREZA,CLIENTEL,TP_UNID,TURNO_AT,NIV_HIER,TERCEIRO,TP_LEITO,CODLEITO,QT_EXIST,QT_CONTR,QT_SUS,QT_NSUS,COMPETEN,NAT_JUR
"9357661","520870","","","","","M","3","24354915000163","1","00000000000000","","04","","","03","05","06","","","2","31",1,0,0,1,"202103","2062"
"9357661","520870","","","","","M","3","24354915000163","1","00000000000000","","04","","","03","05","06","","","2","32",3,0,0,3,"202103","2062"
"9357661","520870","","","","","M","3","24354915000163","1","00000000000000","","04","","","03","05","06","","","2","33",10,0,0,10,"202103","2062"
"9357661","520870","","","","","M","3","24354915000163","1","00000000000000","","04","","","03","05","06","","","2","40",1,0,0,1,"202103","2062"
"9357661","520870","","","","","M","3","24354915000163","1","00000000000000","","04","","","03","05","06","","","2","42",2,0,0,2,"202103","2062"
"9357661","520870","","","","","M","3","24354915000163","1","00000000000000","","04","","","03","05","06","","","4","43",1,0,0,1,"202103","2062"
"9357661","520870","","","","","M","3","24354915000163","1","00000000000000","","04","","","03","05","06","","","6","48",4,0,0,4,"202103","2062"
"9357661","520870","","","","","M","3","24354915000163","1","00000000000000","","04","","","03","05","06","","","3","75",10,0,0,10,"202103","2062"
"9357661","520870","","","","","M","3","24354915000163","1","00000000000000","","04","","","03","05","06","","","1","01",1,0,0,1,"202103","2062"
"9357661","520870","","","","","M","3","24354915000163","1","00000000000000","","04","","","03","05","06","","","6","34",2,0,0,2,"202103","2062"
"9357661","520870","","","","","M","3","24354915000163","1","00000000000000","","04","","","03","05","06","","","1","02",1,0,0,1,"202103","2062"
"9357661","520870","","","","","M","3","24354915000163","1","00000000000000","","04","","","03","05","06","","","1","03",3,0,0,3,"202103","2062"
"9357661","520870","","","","","M","3","24354915000163","1","00000000000000","","04","","","03","05","06","","","1","05",1,0,0,1,"202103","2062"
"9357661","520870","","","","","M","3","24354915000163","1","00000000000000","","04","","","03","05","06","","","1","06",1,0,0,1,"202103","2062"
"9357661","520870","","","","","M","3","24354915000163","1","00000000000000","","04","","","03","05","06","","","1","08",1,0,0,1,"202103","2062"
"9450068","520870","","","","","M","3","22857001000190","1","00000000000000","","04","","","03","07","03","","","1","11",2,0,0,2,"202103","2062"
"9530010","520870","","","","","M","3","25132972000160","1","00000000000000","","04","","","01","07","03","","","6","47",30,0,0,30,"202103","2305"
"9530010","520870","","","","","M","3","25132972000160","1","00000000000000","","04","","","01","07","03","","","2","33",3,0,0,3,"202103","2305"
"9544178","520870","","","","","M","3","14385735000195","1","00000000000000","","04","","","03","07","04","","","7","07",22,0,0,22,"202103","2062"
"9544178","520870","","","","","M","3","14385735000195","1","00000000000000","","04","","","03","07","04","","","1","11",22,0,0,22,"202103","2062"
"9619364","520870","","","","","M","3","26263499000113","1","00000000000000","","04","","","01","07","06","","","6","47",52,0,0,52,"202103","2062"
"9744665","520870","","","","","M","3","17239624000169","1","00000000000000","","04","","","01","05","06","","","2","33",4,0,0,4,"202103","2062"
"9744665","520870","","","","","M","3","17239624000169","1","00000000000000","","04","","","01","05","06","","","1","04",2,0,0,2,"202103","2062"
"9744665","520870","","","","","M","3","17239624000169","1","00000000000000","","04","","","01","05","06","","","1","01",2,0,0,2,"202103","2062"
"9744665","520870","","","","","M","3","17239624000169","1","00000000000000","","04","","","01","05","06","","","3","75",18,0,0,18,"202103","2062"
"9744665","520870","","","","","M","3","17239624000169","1","00000000000000","","04","","","01","05","06","","","3","74",18,0,0,18,"202103","2062"
"9744665","520870","","","","","M","3","17239624000169","1","00000000000000","","04","","","01","05","06","","","7","73",1,0,0,1,"202103","2062"
"9744665","520870","","","","","M","3","17239624000169","1","00000000000000","","04","","","01","05","06","","","7","72",1,0,0,1,"202103","2062"
"9744665","520870","","","","","M","3","17239624000169","1","00000000000000","","04","","","01","05","06","","","7","71",4,0,0,4,"202103","2062"
"9744665","520870","","","","","M","3","17239624000169","1","00000000000000","","04","","","01","05","06","","","7","70",1,0,0,1,"202103","2062"
"9744665","520870","","","","","M","3","17239624000169","1","00000000000000","","04","","","01","05","06","","","7","69",1,0,0,1,"202103","2062"
"9744665","520870","","","","","M","3","17239624000169","1","00000000000000","","04","","","01","05","06","","","2","32",1,0,0,1,"202103","2062"
"9744665","520870","","","","","M","3","17239624000169","1","00000000000000","","04","","","01","05","06","","","1","16",4,0,0,4,"202103","2062"
"9744665","520870","","","","","M","3","17239624000169","1","00000000000000","","04","","","01","05","06","","","1","15",3,0,0,3,"202103","2062"
"9744665","520870","","","","","M","3","17239624000169","1","00000000000000","","04","","","01","05","06","","","1","14",3,0,0,3,"202103","2062"
"9744665","520870","","","","","M","3","17239624000169","1","00000000000000","","04","","","01","05","06","","","1","11",2,0,0,2,"202103","2062"
"9744665","520870","","","","","M","3","17239624000169","1","00000000000000","","04","","","01","05","06","","","1","09",4,0,0,4,"202103","2062"
"9744665","520870","","","","","M","3","17239624000169","1","00000000000000","","04","","","01","05","06","","","1","08",4,0,0,4,"202103","2062"
"9744665","520870","","","","","M","3","17239624000169","1","00000000000000","","04","","","01","05","06","","","7","07",2,0,0,2,"202103","2062"
"9744665","520870","","","","","M","3","17239624000169","1","00000000000000","","04","","","01","05","06","","","1","06",2,0,0,2,"202103","2062"
"9744665","520870","","","","","M","3","17239624000169","1","00000000000000","","04","","","01","05","06","","","1","05",4,0,0,4,"202103","2062"
"9744665","520870","","","","","M","3","17239624000169","1","00000000000000","","04","","","01","05","06","","","1","02",4,0,0,4,"202103","2062"
"9744665","520870","","","","","M","3","17239624000169","1","00000000000000","","04","","","01","05","06","","","1","03",4,0,0,4,"202103","2062"
"9744665","520870","","","","","M","3","17239624000169","1","00000000000000","","04","","","01","05","06","","","1","67",3,0,0,3,"202103","2062"
"9744665","520870","","","","","M","3","17239624000169","1","00000000000000","","04","","","01","05","06","","","3","66",4,0,0,4,"202103","2062"
"9744665","520870","","","","","M","3","17239624000169","1","00000000000000","","04","","","01","05","06","","","2","46",1,0,0,1,"202103","2062"
"9744665","520870","","","","","M","3","17239624000169","1","00000000000000","","04","","","01","05","06","","","2","44",1,0,0,1,"202103","2062"
"9744665","520870","","","","","M","3","17239624000169","1","00000000000000","","04","","","01","05","06","","","1","12",4,0,0,4,"202103","2062"
"9744665","520870","","","","","M","3","17239624000169","1","00000000000000","","04","","","01","05","06","","","1","13",5,0,0,5,"202103","2062"
"9744665","520870","","","","","M","3","17239624000169","1","00000000000000","","04","","","01","05","06","","","2","35",1,0,0,1,"202103","2062"
"9744665","520870","","","","","M","3","17239624000169","1","00000000000000","","04","","","01","05","06","","","2","36",1,0,0,1,"202103","2062"
"9744665","520870","","","","","M","3","17239624000169","1","00000000000000","","04","","","01","05","06","","","2","38",1,0,0,1,"202103","2062"
"9744665","520870","","","","","M","3","17239624000169","1","00000000000000","","04","","","01","05","06","","","2","40",1,0,0,1,"202103","2062"
"9744665","520870","","","","","M","3","17239624000169","1","00000000000000","","04","","","01","05","06","","","2","42",1,0,0,1,"202103","2062"
"2507803","520880","1","","","","M","3","02683662000139","1","00000000000000","","04","","","03","05","06","","","1","03",5,0,4,1,"202103","2062"
"2507803","520880","1","","","","M","3","02683662000139","1","00000000000000","","04","","","03","05","06","","","2","33",11,0,9,2,"202103","2062"
"2507803","520880","1","","","","M","3","02683662000139","1","00000000000000","","04","","","03","05","06","","","4","10",6,0,5,1,"202103","2062"
"2507803","520880","1","","","","M","3","02683662000139","1","00000000000000","","04","","","03","05","06","","","5","45",6,0,5,1,"202103","2062"
"2507803","520880","1","","","","M","3","02683662000139","1","00000000000000","","04","","","03","05","06","","","2","32",4,0,3,1,"202103","2062"
"2507803","520880","1","","","","M","3","02683662000139","1","00000000000000","","04","","","03","05","06","","","1","06",2,0,2,0,"202103","2062"
"2769565","520880","1","","","","M","3","00000000000000","3","01291707000167","","04","","","01","05","06","","","2","33",10,0,0,10,"202103","1244"
"9613137","520880","","","","","M","3","30651758000150","1","00000000000000","","04","","","03","05","06","","","1","03",6,0,4,2,"202103","2062"
"9613137","520880","","","","","M","3","30651758000150","1","00000000000000","","04","","","03","05","06","","","3","66",1,0,1,0,"202103","2062"
"9613137","520880","","","","","M","3","30651758000150","1","00000000000000","","04","","","03","05","06","","","5","45",8,0,4,4,"202103","2062"
"9613137","520880","","","","","M","3","30651758000150","1","00000000000000","","04","","","03","05","06","","","2","33",10,0,7,3,"202103","2062"
"9613137","520880","","","","","M","3","30651758000150","1","00000000000000","","04","","","03","05","06","","","2","32",1,0,1,0,"202103","2062"
"9613137","520880","","","","","M","3","30651758000150","1","00000000000000","","04","","","03","05","06","","","1","11",1,0,1,0,"202103","2062"
"9613137","520880","","","","","M","3","30651758000150","1","00000000000000","","04","","","03","05","06","","","4","43",2,0,2,0,"202103","2062"
"9613137","520880","","","","","M","3","30651758000150","1","00000000000000","","04","","","03","05","06","","","4","10",8,0,5,3,"202103","2062"
"9613137","520880","","","","","M","3","30651758000150","1","00000000000000","","04","","","03","05","06","","","1","13",2,0,1,1,"202103","2062"
"9613137","520880","","","","","M","3","30651758000150","1","00000000000000","","04","","","03","05","06","","","1","06",4,0,2,2,"202103","2062"
"2343525","520890","09","","","","M","3","01857622000101","1","00000000000000","","04","","","03","05","06","","","2","33",16,0,13,3,"202103","3999"
"2343525","520890","09","","","","M","3","01857622000101","1","00000000000000","","04","","","03","05","06","","","3","66",8,0,7,1,"202103","3999"
"2343525","520890","09","","","","M","3","01857622000101","1","00000000000000","","04","","","03","05","06","","","3","75",10,0,10,0,"202103","3999"
"2343525","520890","09","","","","M","3","01857622000101","1","00000000000000","","04","","","03","05","06","","","5","45",3,0,2,1,"202103","3999"
"2343525","520890","09","","","","M","3","01857622000101","1","00000000000000","","04","","","03","05","06","","","4","10",1,0,1,0,"202103","3999"
"2343525","520890","09","","","","M","3","01857622000101","1","00000000000000","","04","","","03","05","06","","","4","43",1,0,1,0,"202103","3999"
"2343525","520890","09","","","","M","3","01857622000101","1","00000000000000","","04","","","03","05","06","","","3","51",5,0,0,5,"202103","3999"
"2343525","520890","09","","","","M","3","01857622000101","1","00000000000000","","04","","","03","05","06","","","1","03",12,0,10,2,"202103","3999"
"2339994","520910","0006","SUL","","","M","3","01151125000185","1","00000000000000","","04","","","03","05","06","","","1","03",2,0,0,2,"202103","2062"
"2339994","520910","0006","SUL","","","M","3","01151125000185","1","00000000000000","","04","","","03","05","06","","","2","33",10,0,0,10,"202103","2062"
"2339994","520910","0006","SUL","","","M","3","01151125000185","1","00000000000000","","04","","","03","05","06","","","4","43",1,0,0,1,"202103","2062"
"2339994","520910","0006","SUL","","","M","3","01151125000185","1","00000000000000","","04","","","03","05","06","","","5","45",2,0,0,2,"202103","2062"
"2339994","520910","0006","SUL","","","M","3","01151125000185","1","00000000000000","","04","","","03","05","06","","","1","13",1,0,0,1,"202103","2062"
"2339994","520910","0006","SUL","","","M","3","01151125000185","1","00000000000000","","04","","","03","05","06","","","1","15",1,0,0,1,"202103","2062"
"2339994","520910","0006","SUL","","","M","3","01151125000185","1","00000000000000","","04","","","03","05","06","","","1","14",1,0,0,1,"202103","2062"
"2339994","520910","0006","SUL","","","M","3","01151125000185","1","00000000000000","","04","","","03","05","06","","","1","06",2,0,0,2,"202103","2062"
"2339994","520910","0006","SUL","","","M","3","01151125000185","1","00000000000000","","04","","","03","05","06","","","4","10",3,0,0,3,"202103","2062"
"2340038","520910","006","SUL","","","M","3","00000000000000","3","01753722000180","","03","","","03","05","06","","","3","66",2,0,2,0,"202103","1244"
"2340038","520910","006","SUL","","","M","3","00000000000000","3","01753722000180","","03","","","03","05","06","","","5","45",10,0,10,0,"202103","1244"
"2340038","520910","006","SUL","","","M","3","00000000000000","3","01753722000180","","03","","","03","05","06","","","4","10",10,0,10,0,"202103","1244"
